3.22	52.9535	2.21883	-0.0289192	0.688608
3.23	52.9532	2.22571	-0.0290092	0.688605
3.24	52.9529	2.2326	-0.0290991	0.688602
3.25	52.9526	2.23948	-0.029189	0.688599
3.26	52.9523	2.24637	-0.0292789	0.688597
3.27	52.952	2.25326	-0.0293688	0.688594
3.28	52.9517	2.26014	-0.0294588	0.688591
3.29	52.9514	2.26703	-0.0295487	0.688588
3.3	52.9511	2.27391	-0.0296386	0.688585
3.31	52.9508	2.2808	-0.0297285	0.688582
3.32	52.9505	2.28769	-0.0298185	0.688579
3.33	52.9502	2.29457	-0.0299084	0.688576
3.34	52.9499	2.30146	-0.0299983	0.688573
3.35	52.9496	2.30834	-0.0300882	0.68857
3.36	52.9493	2.31523	-0.0301782	0.688567
3.37	52.949	2.32211	-0.0302681	0.688564
3.38	52.9487	2.329	-0.030358	0.688562
3.39	52.9484	2.33589	-0.030448	0.688559
3.4	52.9481	2.34277	-0.0305379	0.688556
3.41	52.9478	2.34966	-0.0306278	0.688553
3.42	52.9475	2.35654	-0.0307178	0.68855
3.43	52.9472	2.36343	-0.0308077	0.688547
3.44	52.9469	2.37031	-0.0308976	0.688544
3.45	52.9466	2.3772	-0.0309876	0.688541
3.46	52.9463	2.38408	-0.0310775	0.688538
3.47	52.9459	2.39097	-0.0311675	0.688535
3.48	52.9456	2.39785	-0.0312574	0.688532
3.49	52.9453	2.40474	-0.0313474	0.68853
3.5	52.945	2.41163	-0.0314373	0.688527
3.51	52.9447	2.41851	-0.0315272	0.688524
3.52	52.9444	2.4254	-0.0316172	0.688521
3.53	52.9441	2.43228	-0.0317071	0.688518
3.54	52.9437	2.43917	-0.0317971	0.688515
3.55	52.9434	2.44605	-0.031887	0.688512
3.56	52.9431	2.45294	-0.031977	0.688509
3.57	52.9428	2.45982	-0.0320669	0.688506
3.58	52.9425	2.46671	-0.0321569	0.688503
3.59	52.9421	2.47359	-0.0322469	0.6885
3.6	52.9418	2.48048	-0.0323368	0.688497
3.61	52.9415	2.48736	-0.0324268	0.688495
3.62	52.9412	2.49425	-0.0325167	0.688492
3.63	52.9408	2.50113	-0.0326067	0.688489
3.64	52.9405	2.50802	-0.0326966	0.688486
3.65	52.9402	2.5149	-0.0327866	0.688483
3.66	52.9399	2.52179	-0.0328766	0.68848
3.67	52.9395	2.52867	-0.0329665	0.688477
3.68	52.9392	2.53556	-0.0330565	0.688474
3.69	52.9389	2.54244	-0.0331465	0.688471
3.7	52.9385	2.54933	-0.0332364	0.688468
3.71	52.9382	2.55621	-0.0333264	0.688465
3.72	52.9379	2.56309	-0.0334164	0.688462
3.73	52.9375	2.56998	-0.0335063	0.68846
3.74	52.9372	2.57686	-0.0335963	0.688457
3.75	52.9369	2.58375	-0.0336863	0.688454
3.76	52.9365	2.59063	-0.0337763	0.688451
3.77	52.9362	2.59752	-0.0338662	0.688448
3.78	52.9358	2.6044	-0.0339562	0.688445
3.79	52.9355	2.61129	-0.0340462	0.688442
3.8	52.9352	2.61817	-0.0341362	0.688439
3.81	52.9348	2.62505	-0.0342261	0.688436
3.82	52.9345	2.63194	-0.0343161	0.688433
3.83	52.9341	2.63882	-0.0344061	0.68843
3.84	52.9338	2.64571	-0.0344961	0.688427
3.85	52.9334	2.65259	-0.0345861	0.688425
